지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,풍향(16방위),풍향 QC플래그,습도(%),습도 QC플래그,증기압(hPa),이슬점온도(°C),현지기압(hPa),현지기압 QC플래그,해면기압(hPa),해면기압 QC플래그,일조(hr),일조 QC플래그,일사(MJ/m2),일사 QC플래그,적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),지면온도 QC플래그,5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
133,대전,2026-01-06 19:00,1.2,,,,.8,,250,,39,,2.6,-11.2,1013.5,,1022.1,,,9,,9,,,8,8,,51,3883,,,-1.1,,-.6,0,1.5,2.3
133,대전,2026-01-06 20:00,.7,,,,.7,,270,,45,,2.9,-9.9,1013.4,,1022,,,9,,9,,,9,9,,47,4138,,,-1.1,,-.7,0,1.5,2.2
133,대전,2026-01-06 21:00,.7,,,,1.1,,200,,48,,3.1,-9,1013.3,,1021.9,,,9,,9,,,8,0,Ci,,3896,,,-1.1,,-.7,0,1.5,2.3
133,대전,2026-01-06 22:00,.7,,,,.9,,200,,48,,3.1,-9,1013.6,,1022.2,,,9,,9,,,9,3,,10,3971,,,-1.1,,-.7,0,1.5,2.3
133,대전,2026-01-06 23:00,.9,,,,2.1,,200,,52,,3.4,-7.8,1013.2,,1021.8,,,9,,9,,,6,6,,13,3922,,,-1.1,,-.7,0,1.5,2.3
133,대전,2026-01-07 00:00,1.3,,,,2.1,,200,,49,,3.3,-8.2,1013,,1021.6,,,9,,9,,,7,7,Sc,10,4068,,,-1,,-.6,0,1.5,2.2
133,대전,2026-01-07 01:00,1.4,,,,1.7,,200,,50,,3.4,-7.9,1012.5,,1021,,,9,,9,,,9,4,,6,4100,,,-.9,,-.5,.1,1.5,2.3
133,대전,2026-01-07 02:00,1.1,,,,.7,,110,,58,,3.8,-6.2,1012,,1020.6,,,9,,9,,,7,3,,6,4024,,,-1,,-.6,.1,1.5,2.2
133,대전,2026-01-07 03:00,1.2,,,,1.3,,200,,61,,4.1,-5.5,1011.6,,1020.1,,,9,,9,,,9,4,ScAs,7,4080,,,-1,,-.6,.1,1.5,2.2
133,대전,2026-01-07 04:00,1.2,,,,1.3,,180,,62,,4.2,-5.2,1011.2,,1019.7,,,9,,9,,,9,9,Sc,7,2667,,,-1,,-.5,.1,1.5,2.2
133,대전,2026-01-07 05:00,1.6,,,,1.8,,230,,71,,4.9,-3.1,1010.8,,1019.3,,,9,,9,,,7,7,Sc,10,3344,,,-1.2,,-.6,.1,1.5,2.2
133,대전,2026-01-07 06:00,.5,,,,2.1,,200,,77,,4.9,-3,1010.8,,1019.4,,,9,,9,,,0,0,,,2981,,,-1.7,,-.7,0,1.5,2.2
133,대전,2026-01-07 07:00,-.4,,,,1.2,,250,,76,,4.5,-4.1,1011.2,,1019.8,,,9,,9,,,0,0,,,2530,,,-1.9,,-.7,-.1,1.5,2.2
133,대전,2026-01-07 08:00,-.1,,,,1.2,,270,,80,,4.9,-3.1,1011.3,,1019.9,,0,,0,,,,6,6,Sc,11,1969,,,-1.7,,-.7,0,1.4,2.2
133,대전,2026-01-07 09:00,.8,,,,.7,,140,,78,,5,-2.6,1011.1,,1019.7,,.1,,.21,,,,0,0,,,1616,,,-1.4,,-.6,.1,1.5,2.2
133,대전,2026-01-07 10:00,2.1,,,9,1.4,,290,,75,,5.4,-1.8,1011.9,,1020.4,,.1,,.23,,,,9,9,Sc,9,1018,,05,-.9,,-.4,.2,1.5,2.2
133,대전,2026-01-07 11:00,5,,,9,3.8,,320,,54,,4.7,-3.5,1011.9,,1020.3,,.2,,.7,,,,1,1,Sc,11,1311,,,-.5,,0,.4,1.5,2.2
133,대전,2026-01-07 12:00,6.3,,0,,4.3,,320,,36,,3.4,-7.7,1011.8,,1020.2,,1,,1.73,,,,0,0,,,2484,,,.3,,.3,.7,1.5,2.3
133,대전,2026-01-07 13:00,6.1,,,9,4.7,,320,,34,,3.2,-8.6,1011.7,,1020.1,,1,,1.9,,,,0,0,,,2487,,,1.1,,.4,.8,1.6,2.3
133,대전,2026-01-07 14:00,5.4,,,9,6,,320,,30,,2.7,-10.8,1011.8,,1020.2,,1,,1.88,,,,0,0,,,3932,,,1.9,,.3,1,1.6,2.3
133,대전,2026-01-07 15:00,5,,,9,5.3,,320,,33,,2.9,-9.9,1012,,1020.4,,1,,1.55,,,,0,0,,,4119,,,1.7,,.5,1.1,1.6,2.3
133,대전,2026-01-07 16:00,4.7,,,9,2.8,,290,,36,,3.1,-9.1,1012.5,,1020.9,,1,,1.08,,,,0,0,,,4380,,,.3,,.3,1.1,1.6,2.3
133,대전,2026-01-07 17:00,2.5,,,9,3.7,,320,,39,,2.9,-10,1012.9,,1021.4,,.7,,.42,,,,0,0,,,4940,,,-.7,,-.1,.8,1.5,2.3
133,대전,2026-01-07 18:00,1.3,,,9,2.3,,320,,47,,3.2,-8.7,1013.7,,1022.3,,0,,.03,,,,0,0,,,4728,,,-1,,-.3,.6,1.5,2.3
133,대전,2026-01-07 19:00,0,,,9,2.8,,290,,48,,2.9,-9.7,1014.8,,1023.4,,,9,,9,,,0,0,,,4937,,,-1.2,,-.4,.4,1.6,2.3
133,대전,2026-01-07 20:00,-.9,,,9,3.3,,320,,53,,3,-9.2,1015.4,,1024,,,9,,9,,,0,0,,,4819,,,-1.3,,-.4,.3,1.6,2.3
133,대전,2026-01-07 21:00,-1.6,,,9,3.1,,320,,55,,3,-9.4,1016,,1024.7,,,9,,9,,,0,0,,,4718,,,-1.6,,-.5,.1,1.6,2.3
133,대전,2026-01-07 22:00,-1.9,,,9,2.3,,320,,55,,2.9,-9.7,1016.3,,1025,,,9,,9,,,0,0,,,4718,,,-1.7,,-.5,0,1.6,2.3
133,대전,2026-01-07 23:00,-2.2,,,9,5.1,,320,,47,,2.4,-12,1016.9,,1025.6,,,9,,9,,,0,0,,,4880,,,-2,,-.6,0,1.5,2.3
133,대전,2026-01-08 00:00,-3,,,9,4.3,,320,,50,,2.5,-11.9,1017.1,,1025.8,,,9,,9,,,2,2,,,4809,,,-2.3,,-.7,-.1,1.5,2.3
133,대전,2026-01-08 01:00,-3.7,,,,2.5,,20,,52,,2.4,-12.1,1017.3,,1026.1,,,9,,9,,,0,0,,,4475,,,-2.6,,-.7,-.1,1.5,2.3
133,대전,2026-01-08 02:00,-4.5,,,,2.6,,340,,48,,2.1,-13.8,1017.7,,1026.5,,,9,,9,,,0,0,,,4539,,,-2.9,,-.7,-.1,1.6,2.3
133,대전,2026-01-08 03:00,-5.1,,,,2.6,,340,,46,,1.9,-14.9,1018.1,,1026.9,,,9,,9,,,0,0,,,4913,,,-3.3,,-.9,-.2,1.5,2.3
133,대전,2026-01-08 04:00,-5.9,,,,1,,320,,48,,1.9,-15.1,1018.3,,1027.1,,,9,,9,,,1,1,Sc,12,4810,,,-3.7,,-1,-.3,1.5,2.3
133,대전,2026-01-08 05:00,-6.4,,,,1.1,,320,,49,,1.9,-15.3,1018.5,,1027.4,,,9,,9,,,0,0,,,4757,,,-4,,-1.1,-.4,1.5,2.3
133,대전,2026-01-08 06:00,-6.9,,,,.9,,340,,51,,1.9,-15.3,1018.7,,1027.6,,,9,,9,,,0,0,,,4739,,,-4.3,,-1.3,-.4,1.5,2.2
133,대전,2026-01-08 07:00,-7.1,,,,1.4,,50,,54,,1.9,-14.8,1019.3,,1028.2,,,9,,9,,,0,0,,,4376,,,-4.5,,-1.3,-.5,1.5,2.2
133,대전,2026-01-08 08:00,-6.9,,,,.9,,320,,54,,2,-14.6,1019.9,,1028.8,,.1,,.01,,,,0,0,,,4626,,,-4.7,,-1.4,-.5,1.5,2.2
133,대전,2026-01-08 09:00,-4.6,,,,2.4,,320,,47,,2,-14.2,1020.4,,1029.2,,1,,.35,,,,0,0,,,4582,,,-3.6,,-1,.1,1.6,2.3
133,대전,2026-01-08 10:00,-3.7,,,,3.2,,340,,38,,1.8,-15.9,1020.4,,1029.2,,1,,.98,,,,0,0,,,4922,,,-2.3,,-.5,.4,1.6,2.4
133,대전,2026-01-08 11:00,-2.4,,,,2.2,,340,,31,,1.6,-17.2,1020.3,,1029,,1,,1.54,,,,0,0,,,5000,,,-.9,,-.1,.5,1.6,2.4
133,대전,2026-01-08 12:00,-.9,,,,2.7,,340,,26,,1.5,-18,1019.3,,1028,,1,,1.91,,,,0,0,,,5000,,,-.3,,.1,.6,1.6,2.3
133,대전,2026-01-08 13:00,-.5,,,,2.5,,340,,21,,1.2,-20.2,1018.5,,1027.2,,1,,2.07,,,,0,0,,,5000,,,.2,,.1,.6,1.6,2.4
133,대전,2026-01-08 14:00,.4,,,,3.1,,290,,19,,1.2,-20.6,1017.9,,1026.5,,1,,1.98,,,,0,0,,,5000,,,.3,,0,.6,1.7,2.4
133,대전,2026-01-08 15:00,.8,,,,3.5,,320,,19,,1.2,-20.2,1018.2,,1026.8,,1,,1.66,,,,0,0,,,5000,,,.1,,0,.5,1.6,2.4
133,대전,2026-01-08 16:00,1.1,,,,3.3,,320,,20,,1.3,-19.4,1018.2,,1026.8,,1,,1.18,,,,0,0,,,5000,,,-.6,,-.1,.4,1.6,2.3
133,대전,2026-01-08 17:00,-.7,,,,2.4,,320,,19,,1.1,-21.5,1018.5,,1027.2,,.7,,.46,,,,0,0,,,5000,,,-1,,-.6,.1,1.5,2.3
133,대전,2026-01-08 18:00,-2.2,,,,1.9,,320,,23,,1.2,-20.5,1018.5,,1027.2,,0,,.02,,,,0,0,,,5000,,,-1.5,,-.8,-.1,1.5,2.2
133,대전,2026-01-08 19:00,-3,,,,2.1,,340,,28,,1.4,-18.9,1019.2,,1027.9,,,9,,9,,,0,0,,,5000,,,-2.2,,-.9,-.2,1.5,2.2
133,대전,2026-01-08 20:00,-3.7,,,,1.3,,20,,33,,1.5,-17.6,1019.7,,1028.5,,,9,,9,,,0,0,,,4998,,,-3,,-1.2,-.3,1.5,2.2
133,대전,2026-01-08 21:00,-4.4,,,,1.7,,340,,40,,1.8,-16,1020,,1028.8,,,9,,9,,,0,0,,,5000,,,-3.6,,-1.2,-.3,1.4,2.2
133,대전,2026-01-08 22:00,-4.4,,,,.6,,360,,40,,1.8,-16,1019.7,,1028.5,,,9,,9,,,0,0,,,5000,,,-3.9,,-1.3,-.4,1.5,2.2
133,대전,2026-01-08 23:00,-5.3,,,,.2,,0,,48,,2,-14.6,1019.5,,1028.3,,,9,,9,,,0,0,,,4992,,,-4,,-1.3,-.4,1.4,2.2
133,대전,2026-01-09 00:00,-5.7,,,,1,,320,,50,,2,-14.4,1019.2,,1028,,,9,,9,,,0,0,,,4871,,,-4.2,,-1.4,-.4,1.4,2.2
133,대전,2026-01-09 01:00,-6.1,,,,.5,,320,,53,,2.1,-14.1,1018.9,,1027.7,,,9,,9,,,0,0,,,4894,,,-4.4,,-1.5,-.5,1.4,2.2
133,대전,2026-01-09 02:00,-6.5,,,,1.2,,340,,57,,2.1,-13.6,1018.9,,1027.8,,,9,,9,,,0,0,,,4768,,,-4.6,,-1.4,-.5,1.4,2.1
133,대전,2026-01-09 03:00,-6.8,,,,.4,,0,,58,,2.1,-13.6,1018.7,,1027.6,,,9,,9,,,0,0,,,4700,,,-4.8,,-1.5,-.6,1.4,2.1
133,대전,2026-01-09 04:00,-7.1,,,,1,,290,,60,,2.2,-13.5,1018.1,,1027,,,9,,9,,,0,0,,,4701,,,-4.9,,-1.5,-.6,1.4,2.1
133,대전,2026-01-09 05:00,-6.8,,,,.1,,0,,62,,2.3,-12.8,1017.6,,1026.5,,,9,,9,,,8,8,Sc,12,4642,,,-4.2,,-1.6,-.6,1.4,2.1
133,대전,2026-01-09 06:00,-6.4,,,,.9,,270,,62,,2.4,-12.4,1017.2,,1026,,,9,,9,,,9,9,Sc,12,4874,,,-3.7,,-1.5,-.5,1.3,2.1
133,대전,2026-01-09 07:00,-6.1,,,,0,,0,,63,,2.4,-12,1017,,1025.8,,,9,,9,,,9,9,Sc,12,4842,,,-3.6,,-1.5,-.5,1.3,2.1
133,대전,2026-01-09 08:00,-6.1,,,,1,,290,,64,,2.5,-11.8,1016.8,,1025.6,,0,,0,,,,3,3,Sc,16,4703,,,-4.4,,-1.6,-.6,1.3,2.1
133,대전,2026-01-09 09:00,-3.8,,,,.5,,320,,60,,2.8,-10.4,1016.5,,1025.3,,.8,,.32,,,,0,0,,,4078,,,-3.4,,-1.2,-.2,1.4,2.1
133,대전,2026-01-09 10:00,-1.9,,,,.7,,230,,55,,2.9,-9.7,1016.1,,1024.8,,.8,,.83,,,,6,6,Sc,14,4125,,,-1.3,,-.9,.1,1.4,2.2
133,대전,2026-01-09 11:00,1.6,,,,1.7,,180,,47,,3.2,-8.5,1015.8,,1024.4,,.7,,1.28,,,,5,5,Sc,14,3967,,,-.5,,-.6,.3,1.4,2.2
133,대전,2026-01-09 12:00,5,,,,2.3,,200,,45,,3.9,-5.9,1014.2,,1022.6,,.9,,1.63,,,,1,1,Sc,17,4617,,,.3,,-.3,.4,1.4,2.2
133,대전,2026-01-09 13:00,6.5,,,,2,,250,,45,,4.3,-4.6,1013,,1021.4,,.6,,1.7,,,,7,7,Sc,13,5000,,,1.5,,-.1,.4,1.4,2.2
133,대전,2026-01-09 14:00,5.6,,,,1.9,,250,,48,,4.4,-4.5,1012,,1020.4,,.2,,.91,,,,8,8,Sc,12,5000,,,.7,,-.4,.2,1.4,2.2
133,대전,2026-01-09 15:00,5.6,,,,2.6,,230,,50,,4.5,-4,1011.5,,1019.9,,0,,.45,,,,9,9,Sc,12,5000,,,.4,,-.4,.2,1.4,2.1
133,대전,2026-01-09 16:00,5.9,,,,2.4,,200,,50,,4.6,-3.7,1010.9,,1019.3,,0,,.45,,,,8,8,Sc,12,4998,,,.5,,-.5,.1,1.4,2.1
133,대전,2026-01-09 17:00,5.5,,,,3,,200,,52,,4.7,-3.5,1010.2,,1018.6,,0,,.19,,,,8,8,Sc,13,5000,,,-.2,,-.5,.1,1.4,2.1
133,대전,2026-01-09 18:00,5.3,,,,2.6,,200,,53,,4.7,-3.5,1010,,1018.4,,0,,.01,,,,9,9,Sc,13,5000,,,-.6,,-.6,.1,1.4,2.1
133,대전,2026-01-09 19:00,5.2,,,,2.9,,200,,53,,4.7,-3.6,1009.4,,1017.8,,,9,,9,,,9,9,,14,5000,,,-.8,,-.7,0,1.4,2.1
133,대전,2026-01-09 20:00,5.2,,,,3,,200,,53,,4.7,-3.6,1008.9,,1017.3,,,9,,9,,,9,9,,14,4854,,,-.7,,-.6,0,1.4,2.1
133,대전,2026-01-09 21:00,5.2,,,,4.3,,200,,55,,4.9,-3.1,1008.3,,1016.7,,,9,,9,,,6,4,ScAc,13,4825,,,-.8,,-.7,0,1.4,2.1
133,대전,2026-01-09 22:00,5.2,,,,2.8,,200,,57,,5,-2.6,1008.1,,1016.5,,,9,,9,,,7,7,,13,3877,,,-.8,,-.6,0,1.4,2.1
133,대전,2026-01-09 23:00,5.5,,,,3.7,,200,,59,,5.4,-1.8,1007.3,,1015.7,,,9,,9,,,7,7,,11,3429,,,-.8,,-.6,0,1.4,2.1
133,대전,2026-01-10 00:00,5.4,,,,2.5,,180,,61,,5.5,-1.5,1006.7,,1015.1,,,9,,9,,,9,9,Sc,10,3288,,,-.6,,-.6,0,1.4,2.1
133,대전,2026-01-10 01:00,5.6,,,,2.7,,180,,62,,5.6,-1.1,1005.6,,1014,,,9,,9,,,7,7,,10,2598,,,-.7,,-.6,.1,1.4,2.1
133,대전,2026-01-10 02:00,6.4,,,,2.9,,200,,64,,6.1,0,1005.2,,1013.5,,,9,,9,,,9,9,,10,1930,,,-.1,,-.5,.1,1.4,2.1
133,대전,2026-01-10 03:00,6.6,,,,2.5,,250,,64,,6.2,.2,1004.2,,1012.5,,,9,,9,,,9,9,Sc,11,1860,,,0,,-.5,.2,1.4,2.1
133,대전,2026-01-10 04:00,7.4,,,9,4.6,,200,,62,,6.3,.5,1002.7,,1011,,,9,,9,,,10,9,ScAs,11,1680,,01,.3,,-.4,.3,1.3,2.1
133,대전,2026-01-10 05:00,7.6,,,9,2.7,,230,,65,,6.8,1.4,1001.7,,1010,,,9,,9,,,10,9,StNs,9,1274,,01,.4,,-.3,.3,1.4,2.1
133,대전,2026-01-10 06:00,8.3,,0,,3.7,,230,,63,,6.9,1.6,1000.9,,1009.1,,,9,,9,,,10,5,ScAs,12,1141,,01,.7,,-.3,.4,1.4,2.1
133,대전,2026-01-10 07:00,8.3,,,9,3.3,,250,,65,,7.1,2,1000.5,,1008.7,,,9,,9,,,7,7,Sc,9,1086,,01,.7,,-.3,.5,1.4,2.1
133,대전,2026-01-10 08:00,8.2,,,9,3,,250,,62,,6.7,1.3,1000.5,,1008.7,,0,,0,,,,4,4,Sc,8,1078,,,.5,,-.2,.6,1.4,2.2
133,대전,2026-01-10 09:00,8.3,,0,,3.4,,270,,52,,5.7,-.9,1001.1,,1009.3,,0,,.19,,,,6,6,Sc,11,1233,,,.8,,-.1,.7,1.4,2.1
133,대전,2026-01-10 10:00,8,,,9,5.1,,290,,41,,4.4,-4.4,1002.7,,1011,,.4,,.62,,,,8,8,Sc,11,1282,,,2.1,,.2,.9,1.4,2.2
133,대전,2026-01-10 11:00,7.3,,,9,5.7,,270,,38,,3.9,-6.1,1003.8,,1012.1,,.5,,.98,,,,8,8,Sc,15,1914,,,2.8,,.2,1,1.5,2.2
133,대전,2026-01-10 12:00,7.1,,,9,3.8,,270,,35,,3.5,-7.3,1003.8,,1012.1,,.4,,.98,,,,7,7,Sc,15,3269,,,3.5,,.6,1.1,1.5,2.3
133,대전,2026-01-10 13:00,6.4,,,9,4.7,,270,,34,,3.3,-8.3,1003.5,,1011.8,,.7,,1.66,,,,7,7,Sc,12,4266,,,4.5,,1.2,1.4,1.5,2.3
133,대전,2026-01-10 14:00,5.9,,,9,5.7,,290,,28,,2.6,-11.2,1003.3,,1011.6,,.4,,.97,,,,8,8,Sc,15,4759,,,3.3,,1.1,1.3,1.6,2.4
133,대전,2026-01-10 15:00,5.3,,,9,5.4,,290,,30,,2.7,-10.9,1003.3,,1011.6,,.6,,1.36,,,,8,8,Sc,16,4927,,,3.9,,1.4,1.5,1.6,2.4
133,대전,2026-01-10 16:00,1.7,,,9,5.6,,290,,72,,5,-2.8,1004.6,,1013.1,,0,,.31,,,,10,8,ScAs,6,309,,1905,1.2,,1.2,1.3,1.7,2.5
133,대전,2026-01-10 17:00,-.1,,,9,3.8,,290,,92,,5.6,-1.2,1005.4,,1013.9,,0,,.12,,1.6,,10,8,StAs,3,104,,1905,.2,,.9,1.1,1.8,2.6
133,대전,2026-01-10 18:00,-.4,,1.1,,4,,290,,72,,4.3,-4.8,1006.5,,1015.1,,0,,.01,,2.2,2.2,10,7,ScAs,7,2859,,1905,0,,.7,1,1.8,2.6
133,대전,2026-01-10 19:00,-.7,,,9,3.3,,290,,71,,4.1,-5.3,1008.2,,1016.8,,,9,,9,2,,9,9,Sc,9,931,,1905,-.2,,.4,.8,1.8,2.6
133,대전,2026-01-10 20:00,-1.1,,,9,5.5,,290,,65,,3.7,-6.8,1008.7,,1017.3,,,9,,9,2,,2,2,Sc,10,3348,,1905,-.4,,.4,.7,1.8,2.7
133,대전,2026-01-10 21:00,-1.7,,0,,4.4,,320,,68,,3.7,-6.8,1009.5,,1018.1,,,9,,9,2.3,.3,7,7,Sc,9,4020,,05,-.6,,.3,.6,1.9,2.7
133,대전,2026-01-10 22:00,-1.7,,,9,3.8,,320,,60,,3.2,-8.4,1010.1,,1018.7,,,9,,9,2.3,,5,5,Sc,11,4677,,05,-.7,,.2,.5,1.9,2.8
133,대전,2026-01-10 23:00,-2.1,,,9,4.1,,320,,59,,3.1,-9,1010.8,,1019.4,,,9,,9,2.2,,3,3,Sc,13,4729,,05,-.7,,.2,.5,1.9,2.8
133,대전,2026-01-11 00:00,-2.4,,0,,4,,320,,54,,2.8,-10.4,1011.3,,1020,,,9,,9,2.1,0,3,3,,,4375,,,-.9,,0,.4,1.9,2.8
133,대전,2026-01-11 01:00,-3.2,,,,4.6,,320,,56,,2.7,-10.7,1012,,1020.7,,,9,,9,2.1,,0,0,,,4236,,,-1,,-.1,.3,1.9,2.8
133,대전,2026-01-11 02:00,-3.8,,,,4.5,,320,,55,,2.5,-11.5,1012.9,,1021.6,,,9,,9,2,,0,0,,,4479,,,-1,,-.2,.3,1.9,2.8
133,대전,2026-01-11 03:00,-4.5,,,,3,,320,,57,,2.5,-11.7,1013.2,,1021.9,,,9,,9,2,,0,0,,,4578,,,-1.1,,-.2,.2,1.9,2.8
133,대전,2026-01-11 04:00,-4.8,,,,3.8,,320,,54,,2.3,-12.7,1013.2,,1022,,,9,,9,1.9,,0,0,,,4663,,,-1.2,,-.3,.1,1.9,2.7
133,대전,2026-01-11 05:00,-5.3,,,,4,,320,,50,,2.1,-14.1,1013.5,,1022.3,,,9,,9,1.9,,0,0,,,4608,,,-1.2,,-.4,.1,1.8,2.7
133,대전,2026-01-11 06:00,-6.3,,,,2.4,,320,,52,,2,-14.5,1013.8,,1022.6,,,9,,9,1.9,,0,0,,,4800,,,-1.3,,-.4,0,1.8,2.7
133,대전,2026-01-11 07:00,-6.6,,,,.8,,320,,48,,1.8,-15.8,1014.7,,1023.5,,,9,,9,1.8,,2,0,Ci,,4870,,,-1.4,,-.6,-.1,1.8,2.6
133,대전,2026-01-11 08:00,-7.6,,,,.8,,20,,48,,1.7,-16.7,1015,,1023.9,,.1,,.01,,1.8,,0,0,,,4996,,,-1.5,,-.7,-.1,1.7,2.6
133,대전,2026-01-11 09:00,-4.8,,,,1.6,,360,,38,,1.6,-16.9,1016,,1024.8,,1,,.36,,1.7,,6,0,Ci,,4958,,,-.9,,-.2,.4,1.9,2.7
133,대전,2026-01-11 10:00,-4.7,,,,3.3,,340,,36,,1.6,-17.5,1016.7,,1025.5,,.8,,.72,,1.7,,6,1,ScCi,15,4989,,,-.9,,0,.4,1.8,2.6
133,대전,2026-01-11 11:00,-3.8,,,,3.9,,340,,31,,1.4,-18.5,1017.2,,1026,,.9,,1.28,,1.5,,1,0,Ci,,4993,,,-.6,,.4,.7,1.9,2.7
133,대전,2026-01-11 12:00,-2.6,,,,4.5,,320,,30,,1.5,-17.8,1016.6,,1025.3,,1,,1.84,,1.4,,0,0,,,5000,,,-.5,,.6,.8,1.9,2.7
133,대전,2026-01-11 13:00,-2,,,,3.9,,320,,33,,1.7,-16.1,1016,,1024.7,,.9,,1.86,,1.1,,2,2,Sc,16,5000,,,-.5,,.5,.7,1.9,2.7
133,대전,2026-01-11 14:00,-1.3,,,,3.2,,320,,33,,1.8,-15.5,1015.7,,1024.4,,1,,2.04,,.5,,3,3,Sc,16,5000,,,-.3,,.7,.8,1.9,2.7
133,대전,2026-01-11 15:00,-1.9,,,,4.9,,320,,34,,1.8,-15.7,1016.1,,1024.8,,1,,1.55,,.3,,4,4,Sc,15,5000,,,-.4,,.5,.7,1.9,2.6
133,대전,2026-01-11 16:00,-2.4,,,,5.1,,320,,37,,1.9,-15.1,1016.7,,1025.4,,1,,1.19,,,,3,3,Sc,15,4998,,,-.3,,.6,.7,1.9,2.6
133,대전,2026-01-11 17:00,-3.8,,,,3.7,,320,,44,,2,-14.2,1017.1,,1025.9,,.7,,.5,,,,1,1,Sc,15,4906,,,-.8,,.2,.5,1.8,2.6
133,대전,2026-01-11 18:00,-5,,,,2.8,,340,,48,,2,-14.3,1017.7,,1026.5,,0,,.03,,,,1,1,Sc,15,4810,,,-1.1,,-.1,.1,1.8,2.5
133,대전,2026-01-11 19:00,-6,,,,1.9,,320,,53,,2.1,-14,1018.3,,1027.1,,,9,,9,,,0,0,,,4766,,,-1.3,,-.3,.1,1.8,2.5
133,대전,2026-01-11 20:00,-6.3,,,,1.3,,290,,53,,2,-14.3,1018.5,,1027.4,,,9,,9,,,0,0,,,4200,,,-1.4,,-.4,0,1.8,2.5
133,대전,2026-01-11 21:00,-6.9,,,,.6,,320,,58,,2.1,-13.7,1018.3,,1027.2,,,9,,9,,,0,0,,,4011,,,-1.6,,-.5,-.1,1.7,2.5
133,대전,2026-01-11 22:00,-7.1,,,,.9,,360,,62,,2.2,-13.1,1018.4,,1027.3,,,9,,9,,,0,0,,,3785,,,-1.6,,-.6,-.1,1.7,2.5
133,대전,2026-01-11 23:00,-7.5,,,,.1,,0,,66,,2.3,-12.7,1018.2,,1027.1,,,9,,9,,,0,0,,,3403,,,-1.8,,-.7,-.2,1.7,2.5
133,대전,2026-01-12 00:00,-7.8,,,,.9,,340,,69,,2.3,-12.5,1017.6,,1026.5,,,9,,9,,,0,0,,,3230,,,-1.7,,-.7,-.2,1.7,2.5
133,대전,2026-01-12 01:00,-8.2,,,,1.3,,340,,71,,2.3,-12.5,1017,,1025.9,,,9,,9,,,0,0,,,3008,,,-1.7,,-.8,-.2,1.7,2.5
133,대전,2026-01-12 02:00,-8.1,,,,1.4,,270,,70,,2.3,-12.6,1017.3,,1026.2,,,9,,9,,,0,0,,,3061,,,-1.8,,-.9,-.3,1.7,2.4
133,대전,2026-01-12 03:00,-8.1,,,,.6,,290,,72,,2.4,-12.2,1017.3,,1026.2,,,9,,9,,,7,7,Sc,11,3005,,,-1.7,,-.8,-.2,1.7,2.4
133,대전,2026-01-12 04:00,-7.6,,,,.8,,340,,72,,2.5,-11.7,1017.1,,1026,,,9,,9,,,9,9,Sc,11,3034,,,-1.6,,-.8,-.2,1.7,2.4
133,대전,2026-01-12 05:00,-7.8,,,,1.1,,340,,73,,2.5,-11.8,1016.6,,1025.5,,,9,,9,,,1,1,Sc,12,2877,,,-1.8,,-.9,-.2,1.7,2.4
133,대전,2026-01-12 06:00,-8.2,,,,1.4,,340,,74,,2.4,-12,1015.9,,1024.8,,,9,,9,,,1,1,Sc,10,2787,,,-1.9,,-.9,-.3,1.6,2.4
133,대전,2026-01-12 07:00,-7.8,,,,1,,320,,77,,2.6,-11.1,1016.2,,1025.1,,,9,,9,,,9,9,Sc,12,2536,,,-1.7,,-.9,-.2,1.6,2.4
133,대전,2026-01-12 08:00,-7.6,,,,.4,,0,,74,,2.6,-11.4,1015.5,,1024.4,,0,,0,,,,1,1,Sc,13,2463,,,-1.8,,-.9,-.3,1.6,2.4
133,대전,2026-01-12 09:00,-5.9,,0,,.2,,0,,69,,2.7,-10.6,1015.1,,1023.9,,.5,,.25,,,,5,5,Sc,12,2733,,05,-1.5,,-.7,0,1.6,2.4
133,대전,2026-01-12 10:00,-3,,,9,.4,,0,,57,,2.8,-10.3,1014.6,,1023.3,,1,,.93,,,,1,0,Ci,,3463,,05,-.7,,.1,.6,1.7,2.4
133,대전,2026-01-12 11:00,-1.1,,,9,1.2,,180,,53,,3,-9.4,1014,,1022.6,,1,,1.38,,,,5,5,Sc,12,3470,,,-.5,,.4,.7,1.7,2.5
133,대전,2026-01-12 12:00,1.1,,0,9,2.3,,200,,51,,3.4,-7.9,1012.8,,1021.4,,1,,1.66,,,,6,6,Sc,14,4160,,,-.4,,.6,.8,1.7,2.4
133,대전,2026-01-12 13:00,1,,,9,1.2,,230,,60,,3.9,-5.9,1011.6,,1020.2,,.1,,.74,,,,9,9,Sc,8,4065,,05,-.7,,.1,.5,1.7,2.4
133,대전,2026-01-12 14:00,1.5,,,9,2,,230,,64,,4.4,-4.5,1010.3,,1018.8,,0,,.42,,,,10,8,ScAs,8,3451,,05,-.8,,0,.4,1.7,2.4
133,대전,2026-01-12 15:00,1.6,,0,,4,,200,,63,,4.3,-4.6,1009.5,,1018,,0,,.55,,,,10,7,ScAs,8,4261,,05,-.7,,.1,.4,1.7,2.4
